TEMP,DO,pH,NITRATE_N_NITRITE_N,ClassLabel
31.6,7.3,7.2,1.23,3
26.5,6.1,7.0,0.66,6
29.0,7.5,8.0,2.3,3
26.8,5.9,7.0,1.29,6
26.0,6.0,7.8,1.047,4
27.0,7.2,7.2,0.1,5
21.6,6.9,7.5,0.5,8
27.6,6.2,7.5,1.62,6
26.0,5.1,7.48,2.3,6
28.0,7.0,8.0,0.64,4
28.2,6.4,7.2,0.23,6
29.0,7.2,6.0,1.03,5
26.8,7.3,6.0,0.1,5
20.26873968,5.331260319,7.831260319,6.831260319,7
22.5,5.1,6.9,1.829,6
26.1,7.0,8.0,0.3,4
25.175,5.9,7.36,0.083,6
23.0,5.0,7.4,0.4,6
29.1,6.4,7.8,0.5,4
22.1,5.2,7.9,2.2,4
25.0,4.5,7.6,0.53,4
29.0,6.9,7.3,1.25,6
29.0,6.9,7.7,0.56,4
10.10429387,4.0,7.010429387,4.895706134,0
19.39349298,6.0,7.169674649,2.268416186,8
24.0,5.1,7.4,5.9,6
22.0,6.4,7.7,2.2,7
18.0,4.9,7.1,11.61,5
18.64243191,3.0,7.132121595,2.662723249,1
31.0,7.2,6.3,0.41,3
28.6,6.3,7.0,0.85,6
10.33379978,7.0,7.033379977999999,4.666200223,2
28.0,7.3,6.7,2.8,5
15.51759368,7.0,7.317192004,2.475312134,7
11.350998,5.0,7.202649701,6.486097804,2
15.30340129,6.408979613,7.609102039,12.6107468,7
19.212421,4.0,7.16062105,2.363478976,5
25.0,7.4,6.6,3.744,5
21.0,6.9,7.8,0.0,7
29.0,6.7,7.9,1.727,4
19.5233082,7.0,7.17616541,2.200263196,8
21.91895762,6.718957616,7.762084767,0.963980529,7
28.0,6.2,7.6,0.5,4
10.45940303,7.0,7.045940302999999,4.540596974,2
28.0,5.8,7.8,0.5,4
25.0,7.7,6.9,1.3,5
28.7,7.1,7.9,1.3,3
21.61580837,7.976838325,8.05367665,0.1347425119999999,7
18.59572821,5.0,7.12978641,2.68724269,8
30.0,7.2,7.7,0.51,3
18.49118758,7.0,7.124559379,2.742126519,8
21.9661284,5.479233951,7.782741235,1.219354074,7
21.0,8.0,7.9,0.0,7
22.7,7.7,8.5,0.0,3
25.2,4.5,7.2,0.0,6
19.38120453,7.0,7.502942526,1.17134347,7
27.1,7.3,7.3,3.4,5
27.0,6.9,6.8,0.4379999999999999,6
11.91673747,5.0,7.28751062,7.108411215,2
17.0,6.1,6.8,2.084,8
27.0,6.714,6.957000000000001,0.449,6
25.0,7.1,7.2,0.34,5
23.2,7.9,8.0,0.0,3
27.0,7.2,7.7,0.7,3
14.59016199,3.0,7.272603942000001,2.78832033,0
28.0,7.9,7.3,0.922,5
26.0,7.0,7.8,0.953,4
29.2,7.2,6.3,0.1,5
27.0,3.2,8.4,0.0,0
29.0,7.0,8.0,0.94,4
18.98209207,6.0,7.483754426,1.306043927,8
29.0,7.9,7.0,1.662,5
32.0,6.0,7.2,1.75,4
20.0,5.0,7.3,2.65,8
27.0,4.175,7.1,6.7,6
17.5,5.1,7.367000000000001,1.4,8
28.0,6.4,6.7,0.75,6
19.88905606,4.0,7.194452803,2.008245566,5
10.17648,6.0,7.017647999999999,4.823519998,2
25.1,6.7,7.5,1.0,6
27.5,6.787000000000001,6.65,0.4,6
10.60069927,5.0,7.060069927000001,4.399300734,2
31.0,3.0,7.7,3.44,0
27.0,7.3,6.5,0.21,5
28.5,6.6,7.7,0.6,4
10.22921272,6.0,7.0229212720000005,4.770787278999999,2
19.96551256,6.0,7.198275627999999,1.968105906,8
25.3,6.9,7.7,0.93,4
20.8,7.5,7.4,0.5,8
21.0,5.0,7.1,1.272,8
29.0,4.2,6.6,0.56,6
26.8,6.1,6.9,3.1,6
21.0,7.0,7.0,2.228,8
17.70014389,3.0,7.422122302999999,1.738701436,1
12.4377382,7.0,7.169122029,3.514763359,2
29.083,6.2,6.457000000000001,0.326,6
27.0,7.8,6.4,0.08,5
19.23987408,5.0,7.161993704,2.34906611,8
19.8,6.1,7.9,0.84,7
16.0,7.6,7.0,3.01,8
30.0,7.8,6.0,2.188,5
29.0,7.5,6.0,2.931,5
11.31383338,4.0,7.1970750070000005,6.445216716,0
29.0,5.4,7.2,0.08,6
18.41347941,7.0,7.12067397,2.782923311,8
27.0,6.0,7.3,3.0,6
17.5,4.2,7.367000000000001,1.7,5
22.0,6.404332055,7.7,2.217328218,7
11.24341001,6.0,7.186511502,6.367751011,2
24.6,7.1,6.3,1.0,5
27.0,7.1,7.2,0.48,5
30.4,5.5,6.7,0.17,4
19.8,5.0,6.9,3.8,8
26.2,5.6,7.8,0.6,4
28.0,7.1,6.94,0.151,5
31.0,7.6,7.1,0.15,3
10.91478346,7.0,7.091478346000001,4.085216536,2
24.554,7.4,6.68,0.204,5
29.0,6.6,6.8,0.2,6
27.3,7.7,8.1,0.71,3
10.26497681,7.0,7.026497681,4.735023187,2
17.9,6.9,6.9,3.48,8
27.1,7.4,7.9,0.9,3
28.5,5.6,7.1,0.58,6
28.0,4.0,6.18,0.196,6
20.7,7.4,7.1,2.44,8
18.78961456,5.0,7.139480728,2.585452356,8
19.99788001,7.0,7.532590385,0.963215498,7
28.0,6.2,7.98,0.39,4
17.0,8.0,7.1,3.35,8
18.02921196,5.0,7.101460597999999,2.984663719,8
21.0,5.6,7.6,3.23,7
20.0,4.9,6.8,4.8,5
19.9,4.7,8.2,1.0,3
27.0,7.0,6.4,1.0,6
25.5,3.487,7.015,0.228,1
10.47567199,6.0,7.047567199,4.524328005,2
23.0,7.0,7.4,1.481,6
28.8,7.1,7.0,0.78,5
27.1,6.8,7.2,0.39,6
22.3,7.5,8.0,0.39,3
27.0,6.8,6.5,0.2,6
26.0,7.0,7.4,0.38,6
21.89416734,6.693000806000001,7.802333065,1.0,7
22.7,5.8,7.2,4.3,6
22.7,5.4,8.1,1.0,4
28.0,6.2,6.6,0.93,6
19.69949996,6.0,7.184974998,2.107762522,8
29.7,5.8,6.9,0.5,6
21.0,5.9,7.7,3.33,7
29.0,7.3,5.9,0.27,1
30.0,6.1,8.1,0.43,4
27.2,5.8,7.3,0.6,6
19.71747423,3.0,7.185873712,2.098326029,1
27.0,7.7,6.8,0.08,5
30.0,6.2,8.0,0.72,4
22.3,6.0,7.2,0.4,6
29.0,6.8,8.0,0.3,4
21.0,6.608379842000001,7.661080105,2.7731098160000003,7
23.3,5.3,7.2,5.9,6
20.425,6.4,6.75,0.193,8
16.0,8.0,7.0,1.6,8
21.4,7.2,7.7,0.8,7
31.1,5.0,7.3,0.0,4
20.6,4.9,7.4,0.0,5
12.0,7.0,7.3,7.2,2
26.714,6.471,7.379,0.309,6
10.41589961,4.0,7.041589961000001,4.584100392,0
27.8,6.9,6.8,0.5,6
18.41573532,6.0,7.120786766,2.781738958,8
14.37768846,7.0,7.262388867999999,2.860030146,7
10.89721729,6.0,7.089721729,4.102782706,2
16.0,6.2,7.63,14.013,7
12.76583851,3.0,7.184896082000001,3.4040295030000003,0
28.0,7.5,7.8,0.51,3
18.21505289,5.0,7.110752645,2.8870972310000003,8
28.2,7.0,6.7,1.28,6
31.0,7.1,7.8,0.08,3
30.2,6.2,8.0,6.9,4
30.0,6.8,7.2,0.08,6
29.6,6.4,6.7,0.2,6
26.0,6.0,7.8,0.3,4
20.3,5.6,6.7,2.0,8
28.0,7.0,8.1,0.4,4
26.2,6.6,7.81,0.263,4
30.0,7.3,6.8,0.12,5
26.5,5.4,7.8,2.4,4
21.0,5.0,7.2,3.05,8
20.1,7.0,7.2,15.4,8
27.0,6.2,7.0,0.93,6
29.0,6.7,7.3,0.35,6
31.0,4.5,6.9,0.6,4
26.0,6.2,7.3,0.55,6
11.80235965,4.0,7.138574983,3.729203619,0
28.0,4.4,8.0,0.0,4
10.3421433,4.0,7.03421433,4.6578566960000005,0
19.4,6.6,7.1,2.8,8
21.0,5.9,7.736142378999999,3.391442044,7
26.3,6.4,7.7,0.77,4
25.9,5.5,7.6,0.9,4
27.1,6.8,7.8,1.418,4
23.0,6.0,7.0,2.264,6
28.4,6.8,8.2,2.0,4
10.26301501,7.0,7.026301501,4.736984991,2
27.7,7.0,7.0,0.2,6
28.0,7.35,7.1,0.15,5
32.0,6.0,7.1,0.4,4
10.47596322,6.0,7.071394483,5.523559538,2
29.0,6.7,7.0,0.1,6
25.7,6.5,6.7,3.0,6
21.92561065,5.484298669,7.738171711000001,1.170732776,7
30.0,4.9,6.8,1.0,6
26.9,5.1,7.8,0.26,4
20.3,4.8,6.6,3.3,5
18.97698425,5.0,7.148849212999999,2.487083267,8
21.0,6.08843249,7.8,2.91156751,7
21.0,6.084188717000001,7.8,2.915811283,7
26.0,6.6,7.2,0.77,6
19.68172725,7.0,7.184086362,2.117093196,8
25.0,7.4,8.0,0.53,3
28.0,7.0,6.0,0.1,6
23.2,4.2,8.4,8.4,4
23.1,6.8,8.1,2.9,4
23.0,7.3,7.5,0.0,5
10.97782396,4.0,7.097782396,4.022176037,0
29.3,6.5,6.5,1.62,6
17.77087828,3.0,7.425522994,1.714828581,1
28.0,5.7,7.6,0.4,4
21.80609469,5.499238163999999,7.606704156,1.027313625,7
22.0,7.8,7.9,0.35,7
20.069,5.35,7.19,0.263,8
18.87063232,7.066961358,7.80550644,0.5237878220000001,7
17.6,7.3,6.9,2.0,8
24.0,6.0,7.1,3.08,6
10.42223859,3.0,7.063335789,5.464462454,0
29.0,6.6,6.9,1.0,6
21.0,7.8,7.1,2.97,8
29.1,7.3,6.7,0.1,5
20.0,7.0,7.0,3.03,8
28.0,7.5,6.7,0.1,5
26.0,7.0,7.3,0.29,6
25.9,8.0,8.0,1.6,3
28.7,4.6,6.7,0.6,6
25.0,6.4,7.6,0.6,4
18.7,4.0,7.1,15.6,5
29.2,7.5,7.4,5.0,5
11.46458579,6.0,7.219687867999999,6.611044366000001,2
10.86186653,6.0,7.086186653,4.138133465,2
25.0,7.5,6.9,0.14,5
26.0,7.0,7.0,0.278,6
27.0,7.0,7.3,0.02,6
27.2,6.8,8.1,1.0,4
28.0,5.7,7.8,0.2,4
20.1,6.0,7.4,0.0,8
10.59010485,5.0,7.059010485,4.409895154,2
27.8,6.1,7.8,0.54,4
21.4,7.2,7.7,0.8,7
21.0,6.7,7.6,2.88,7
18.21058087,3.0,7.110529043,2.889445046,1
23.028,7.0,7.9,1.892,4
28.4,6.5,7.1,0.0,6
24.5,6.0,8.3,1.8,4
27.0,7.3,6.6,0.17,5
10.99647398,3.0,7.099647397999999,4.003526024,0
30.0,6.1,8.4,0.0,4
21.0,5.6,7.3,4.2,8
10.45427799,7.0,7.045427799,4.545722012,2
27.0,6.0,7.6,1.1,4
26.0,7.1,7.0,0.34,5
24.4,6.7,7.5,1.3,6
29.0,4.5,6.6,0.34,6
18.9,7.4,7.1,2.9,8
23.6,7.8,7.8,0.4,3
21.0,6.426949533999999,7.782033644,2.5614411230000003,7
27.4,3.6,7.3,0.59,1
29.7,5.8,6.9,0.5,6
18.70858453,5.0,7.135429226,2.627993124,8
10.05998008,4.0,7.005998008,4.940019919,0
18.71150795,3.0,7.135575397999999,2.626458326,1
23.0,7.0,7.6,2.721,4
19.36574296,5.0,7.168287147999999,2.282984945,8
21.81053559,5.498683051,7.611589153,1.032642712,7
25.0,7.6,6.6,0.15,5
28.4,6.7,7.3,1.8,6
22.0,6.4,7.7,2.2,7
24.0,7.8,7.0,4.3,5
25.2,6.3,6.9,0.0,6
18.4212495,4.0,7.121062475,2.77884401,5
25.9,6.5,6.8,0.24,6
21.2,4.9,6.0,1.0,5
10.48897533,3.0,7.048897533,4.511024674,0
30.0,6.8,7.5,0.1,6
22.0,7.882452763,7.9,0.267547237,7
23.0,6.0,7.0,2.86,6
23.2,6.9,7.2,0.11,6
19.31501738,6.0,7.165750869,2.3096158730000003,8
19.5142952,6.0,7.509341115,1.12642537,7
25.667,4.9,7.943,0.603,4
26.0,6.4,6.2,0.4,6
16.0,6.4,6.9,3.88,8
29.5,6.3,6.9,0.1,6
14.94353014,6.860471099,7.804517589,16.07832369,7
18.40363956,6.0,7.120181978,2.788089229,8
19.0,5.0,7.2,4.857,8
27.0,6.1,7.0,0.56,6
23.3,8.0,8.0,0.0,3
21.0,5.9,7.734058997000001,3.387900294,7
18.99818589,5.0,7.149909294,2.475952409,8
29.0,6.5,7.3,0.59,6
10.17789196,5.0,7.017789196,4.822108037,2
24.0,6.0,6.9,2.207,6
20.0,7.5,7.3,3.3,8
22.693,6.8,6.92,0.1169999999999999,6
27.1,5.4,7.5,1.5,6
19.67147888,3.0,7.183573944,2.122473591,1
19.3,7.1,7.0,2.58,8
27.8,6.7,6.8,1.21,6
21.0,5.9,7.740817777,3.399390222,7
28.0,6.4,7.1,0.19,6
19.327276,7.0,7.166363799999999,2.303180098,8
27.6,6.2,7.7,2.41,4
29.0,7.5,7.0,0.155,5
22.3,7.1,7.4,0.63,5
18.50937566,5.0,7.125468783,2.73257778,8
21.0,5.9,7.725151744,3.372757965,7
10.93437493,7.0,7.093437493,4.065625069,2
27.0,7.2,8.07,0.37,3
27.8,6.7,7.8,0.3,4
10.95790128,4.0,7.095790127999999,4.042098721,0
11.09615425,4.0,7.164423137999999,6.205769677999999,0
28.0,7.3,6.2,0.21,5
17.0,7.0,8.1,0.0,7
28.0,6.5,8.1,0.55,4
20.0,4.5,7.4,3.07,5
27.8,7.0,6.6,0.75,6
22.0,7.881530331,8.227071232,0.692515395,7
25.3,6.9,7.5,0.0,6
27.0,6.7,6.9,0.3,6
27.0,5.9,6.7,0.52,6
24.0,6.9,6.9,0.18,6
20.919,7.038,7.072,1.461,8
10.87568421,7.0,7.087568421,4.124315786,2
21.8,5.5,7.6,1.02,7
32.0,6.0,7.4,3.989,4
18.55009913,6.0,7.127504957,2.711197954,8
22.0,6.4,7.1,8.1,8
29.0,6.3,6.6,0.36,6
18.14657077,3.0,7.107328539,2.923050345,1
29.0,6.2,8.11,0.39,4
28.1,6.9,7.3,1.7,6
11.33652252,7.0,7.200478378,6.470174775,2
18.54394421,3.0,7.127197211,2.7144292880000003,1
26.0,4.7,7.3,16.4,6
24.7,5.5,7.4,6.1,6
27.3,6.9,6.2,1.07,6
27.0,5.1,7.8,0.6,4
29.0,7.0,7.2,5.217,6
19.7,3.0,7.2,18.2,1
26.5,6.3,7.2,1.0,6
27.0,3.0,7.6,1.2,0
11.42864227,4.0,7.21429634,6.571506497000001,0
29.5,5.3,6.8,0.3,6
18.8,7.8,7.0,2.0,8
18.80380426,3.0,7.140190213,2.578002763,1
31.0,7.0,7.3,1.51,4
28.6,6.6,7.6,0.7,4
25.5,4.0,7.5,0.76,6
26.0,7.0,7.2,0.62,6
21.0,7.4,7.0,3.345,8
28.0,8.0,7.0,3.678,5
27.8,7.2,7.7,6.0,3
10.25418324,6.0,7.025418323999999,4.74581676,2
25.0,5.5,7.4,1.1,6
19.405,4.4,8.23,0.08,3
24.0,5.3,7.4,8.1,6
18.3649088,4.0,7.11824544,2.808422878,5
29.0,7.6,7.9,0.13,3
27.0,7.1,8.0,0.35,3
33.0,6.8,7.4,15.3,3
28.0,5.0,6.8,1.0,6
22.7,7.9,7.1,3.55,5
19.2,5.1,7.0,4.7,8
26.0,6.9,6.6,0.3,6
29.8,5.7,7.2,0.2,6
17.7,5.8,6.9,4.9,8
14.78553371,6.749873598,7.817157302999999,16.29746474,7
14.72739675,7.0,7.279201767000001,2.7420035960000004,7
24.0,6.58,6.5,4.0,6
28.0,7.3,7.4,0.3,5
24.0,6.6,8.3,0.5,4
29.6,7.0,6.8,0.49,6
19.38436797,5.0,7.169218399,2.273206815,8
30.1,6.3,7.6,0.1,4
12.36871389,5.0,7.165803552000001,3.538059061,2
23.9,7.5,7.7,0.3,3
28.5,6.6,7.0,0.1,6
19.0,3.0,7.1,11.81,1
28.7,6.8,6.5,0.42,6
24.0,7.0,7.4,2.16,6
26.6,5.9,8.4,0.6,4
23.4,5.1,8.2,2.3,4
24.5,7.5,7.9,0.45,3
24.0,4.4,7.4,6.0,6
23.375,7.9,7.85,9.038,3
21.0,5.1,7.4,14.85,8
24.0,7.7,7.9,7.27,3
11.34625831,3.0,7.116647034,3.883137821,0
18.97431774,7.0,7.48338066,1.308667763,8
23.4,5.5,7.4,0.0,6
21.0,6.330021765,7.730021765,2.425032647,7
19.9870068,4.0,7.19935034,1.956821432,5
18.4,7.6,7.1,3.0,8
32.0,5.4,7.2,0.78,4
25.8,3.5,7.4,13.2,1
28.1,5.4,6.7,0.42,6
20.0,7.3,7.1,2.5,8
23.0,4.6,7.0,1.535,6
26.9,6.8,7.7,0.4,4
18.34595572,5.0,7.117297786,2.818373246,8
18.98850412,4.0,7.149425206,2.481035337,5
19.8,5.0,6.9,3.8,8
29.0,7.4,7.2,0.11,5
20.0,4.8,7.5,4.1,5
27.4,7.4,7.9,0.7,3
10.65536767,4.0,7.098305151,5.720904442,0
21.609699600000003,7.06020027,7.665050067,0.8034949929999999,7
23.3,3.3,8.4,0.0,0
10.38909618,6.0,7.038909618,4.61090382,2
10.528321,3.0,7.0528321,4.471678999,0
14.08185656,6.257299591000001,7.873451475,17.27346495,7
29.5,4.1,6.0,0.0,6
17.2,5.0,7.5,0.0,8
32.6,4.0,6.8,0.8,3
21.16801194,3.0,7.588846727999999,0.568295969,0
28.3,3.2,7.7,0.51,0
31.6,4.9,6.5,1.05,4
29.5,7.03,8.1,3.23,3
22.3,6.1,7.3,2.982,6
20.0,5.0,7.3,2.65,8
23.5,4.9,7.5,5.0,6
32.0,5.557,7.2,0.2,4
20.27340164,5.326598364,7.826598364,6.826598364,7
26.3,7.0,7.1,0.32,6
26.8,7.0,6.9,0.4,6
22.9,7.8,8.1,0.0,3
27.0,6.6,8.0,0.54,4
27.8,7.1,6.9,0.73,5
19.0,6.0,7.6,0.0,7
29.0,7.1,6.8,0.17,5
26.0,4.0,7.4,3.0,6
18.10216913,5.0,7.105108456,2.946361208,8
23.0,3.7,7.5,1.834,1
23.2,7.0,8.2,0.0,4
24.0,6.9,7.6,1.39,4
28.3,7.1,7.8,0.44,3
21.95066863,6.75066863,7.698662741000001,0.903729604,7
30.0,5.4,7.37,0.215,6
18.80297047,4.0,7.140148523,2.578440504,5
29.0,6.2,7.2,0.22,6
24.1,7.8,7.9,0.0,3
31.0,6.3,7.7,1.1,4
18.27110904,6.0,7.113555452000001,2.857667754,8
26.0,6.8,8.1,1.16,4
10.28988393,7.0,7.028988393,4.710116065,2
28.4,7.1,7.5,4.4,5
27.9,6.7,6.4,0.1,6
30.0,4.0,7.0,1.868,6
26.0,6.6,6.2,1.97,6
20.0,6.0,8.1,1.0,7
28.4,6.7,7.3,1.8,6
19.0,5.0,7.4,1.208,8
29.0,7.5,7.2,0.1,5
22.1,6.3,7.5,1.93,6
12.60200407,7.0,7.177019427,3.459323626,2
10.54977177,4.0,7.0549771770000005,4.450228233,0
18.73276065,6.0,7.136638033,2.615300658,8
25.3,5.3,7.7,1.2,4
27.6,6.0,7.8,0.2,4
25.6,5.7,7.62,0.86,4
28.0,6.4,6.7,0.12,6
21.5,5.5,7.4,0.1,8
25.8,7.2,8.0,0.57,3
25.0,7.2,8.1,1.46,3
11.00488252,6.0,7.100234737,3.998352149,2
23.0,4.8,7.3,1.1,6
33.0,7.1,7.6,15.8,3
16.7,6.0,8.0,0.0,7
11.46017239,4.0,7.219025858999999,6.606189632,0
19.0554924,5.0,7.15277462,2.445866488,8
21.129,7.0,8.16,0.3429999999999999,7
27.0,6.8,7.5,0.51,6
25.407,6.8,6.98,0.206,6
30.0,6.1,8.1,0.3,4
23.5,6.1,7.8,14.0,4
18.0,3.9,7.1,16.61,1
30.0,5.225,7.4,0.4,6
25.4,7.2,7.4,0.46,5
29.9,3.7,7.5,25.71,1
23.0,7.0,7.4,0.9,6
25.0,6.8,8.1,0.28,4
18.23856585,3.0,7.111928292999999,2.874752926,1
27.0,7.4,7.0,0.186,5
28.0,7.5,8.1,0.4,3
26.3,3.7,7.7,0.9,0
26.3,3.7,7.9,2.2,0
28.0,7.2,6.5,0.25,5
24.0,7.7,6.6,1.6,5
11.39778272,7.0,7.209667408,6.537560993,2
26.8,7.2,7.9,0.2,3
27.3,7.0,7.7,0.5,4
26.4,7.2,7.4,0.5,5
29.0,6.5,7.1,0.1,6
27.0,3.1,7.2,4.41,1
19.14498031,7.0,7.491585592000001,1.251069144,8
27.4,6.8,7.7,0.3,4
25.4,6.7,6.3,1.5,6
25.0,5.8,8.3,2.6,4
27.8,6.7,7.8,0.3,4
28.0,6.4,8.0,2.129,4
28.75,7.6,6.775,0.173,5
10.40130592,6.0,7.060195889,5.4414365170000005,2
33.0,6.8,8.0,1.5,3
31.6,5.9,6.6,1.0,4
29.0,4.4,8.5,0.0,4
28.0,7.2,7.3,0.25,5
28.0,8.0,8.3,0.73,3
27.0,5.8,6.5,0.13,6
18.0,8.0,7.0,3.8,8
10.55253434,7.0,7.055253434,4.447465656,2
20.8,6.1,8.4,2.3,7
30.0,6.0,7.5,0.2,6
28.8,5.1,6.7,0.63,6
27.9,6.4,6.5,0.34,6
27.8,7.1,7.1,0.1,5
23.9,4.6,8.4,1.0,4
21.92701575,5.484123031,7.739717327999999,1.172418903,7
28.0,6.6,6.9,0.3,6
28.0,6.0,7.1,0.21,6
12.76313797,6.0,7.184766249,3.404940934,2
10.44114149,4.0,7.044114148999999,4.558858508,0
10.92766247,7.0,7.092766247,4.07233753,2
27.0,5.9,6.4,3.53,6
18.0,7.0,7.0,2.43,8
19.01142351,5.0,7.150571175,2.469002658,8
26.0,7.2,6.7,0.28,5
15.0,6.8,7.3,1.35,7
21.90057119,6.700571187,7.798857626,0.998914745,7
24.8,5.2,7.7,1.9,4
11.74916552,6.0,7.262374827,6.9240820670000005,2
25.0,7.0,7.2,2.31,6
25.0,7.102,7.945,0.11,3
17.9,6.9,7.2,2.66,8
24.9,6.8,7.9,0.6,4
10.4111896,5.0,7.061678439,5.452308555,2
19.85376112,3.0,7.192688056000001,2.026775411,1
27.0,6.8,7.0,0.93,6
25.0,6.9,7.4,0.37,6
20.5,5.1,7.6,6.6,7
22.3,4.7,7.4,1.765,6
30.3,5.6,7.7,0.07,4
32.0,6.9,8.2,0.02,4
12.17150125,6.0,7.156322175,3.60461833,2
21.0,6.3,7.7,3.28,7
24.0,7.0,7.5,1.2,6
29.0,5.3,6.8,0.8,6
22.3,5.6,7.4,0.0,6
28.1,4.0,6.4,1.29,6
24.875,6.8,7.08,0.165,6
27.1,6.3,8.1,0.6,4
22.0,6.46463411,7.7,2.45853644,7
22.3,6.0,7.2,0.4,6
29.0,7.0,8.0,1.365,4
29.4,6.6,7.7,1.3,4
22.0,5.5,7.3,0.866,8
27.0,7.4,8.0,0.2,3
28.0,6.7,6.5,0.6,6
10.0,5.0,7.0,5.0,2
21.2,7.3,6.6,2.4,8
23.7,5.7,8.2,2.1,4
27.0,6.0,7.8,0.63,4
12.6,7.0,7.0,0.3,2
11.70115574,6.0,7.255173361000001,6.8712713160000005,2
10.08083025,7.0,7.008083025,4.919169749,2
27.0,3.2,6.8,6.351,1
15.75282875,6.274151374,7.622584862999999,13.51544428,7
27.0,6.204,7.5,0.1,6
18.74375933,3.0,7.137187967000001,2.609526351,1
21.54481346,6.3,7.7,3.508821654,7
28.8,7.6,7.6,0.3,3
27.1,5.4,7.5,1.5,6
29.8,6.7,6.8,0.17,6
27.0,5.0,7.22,0.452,6
26.9,7.9,7.9,0.2,3
29.0,5.1,7.5,0.38,6
27.0,7.9,8.2,0.2,3
